t   ch1 ch2
-2.275999999999999357e+00 0.000000000000000000e+00 2.000000000000000111e-01
-2.265999999999999570e+00 -1.199999999999999956e+00 1.000000000000000000e+00
-2.255999999999999339e+00 -8.000000000000000444e-01 8.000000000000000444e-01
-2.245999999999999108e+00 -1.199999999999999956e+00 2.399999999999999911e+00
-2.235999999999999321e+00 -8.000000000000000444e-01 3.000000000000000000e+00
-2.225999999999999091e+00 -1.600000000000000089e+00 2.000000000000000000e+00
-2.215999999999999304e+00 -8.000000000000000444e-01 2.000000000000000000e+00
-2.205999999999999073e+00 -1.600000000000000089e+00 4.200000000000000178e+00
-2.195999999999999286e+00 -1.600000000000000089e+00 3.200000000000000178e+00
-2.185999999999999055e+00 -8.000000000000000444e-01 5.000000000000000000e+00
-2.175999999999999268e+00 -8.000000000000000444e-01 4.000000000000000000e+00
-2.165999999999999037e+00 -1.600000000000000089e+00 1.200000000000000000e+01
-2.155999999999999250e+00 -8.000000000000000444e-01 1.300000000000000000e+01
-2.145999999999999464e+00 -1.600000000000000089e+00 1.020000000000000107e+01
-2.135999999999999233e+00 -8.000000000000000444e-01 1.300000000000000000e+01
-2.125999999999999446e+00 -1.600000000000000089e+00 3.399999999999999911e+00
-2.115999999999999215e+00 -1.600000000000000089e+00 3.799999999999999822e+00
-2.105999999999999428e+00 -8.000000000000000444e-01 1.000000000000000000e+00
-2.095999999999999197e+00 -8.000000000000000444e-01 1.000000000000000000e+00
-2.085999999999999410e+00 -1.600000000000000089e+00 4.000000000000000222e-01
-2.075999999999998735e+00 -8.000000000000000444e-01 8.000000000000000444e-01
-2.065999999999999392e+00 -1.600000000000000089e+00 2.000000000000000111e-01
-2.055999999999999606e+00 -1.600000000000000089e+00 2.000000000000000111e-01
-2.045999999999999375e+00 -8.000000000000000444e-01 5.999999999999999778e-01
-2.035999999999999588e+00 -8.000000000000000444e-01 2.000000000000000111e-01
-2.025999999999999357e+00 -1.600000000000000089e+00 5.999999999999999778e-01
-2.015999999999999570e+00 -1.600000000000000089e+00 2.000000000000000111e-01
-2.005999999999998895e+00 -8.000000000000000444e-01 5.999999999999999778e-01
-1.995999999999999552e+00 -8.000000000000000444e-01 4.000000000000000222e-01
-1.985999999999999099e+00 -1.600000000000000089e+00 0.000000000000000000e+00
-1.975999999999999535e+00 -1.600000000000000089e+00 4.000000000000000222e-01
-1.965999999999999082e+00 -8.000000000000000444e-01 0.000000000000000000e+00
-1.955999999999999517e+00 -8.000000000000000444e-01 0.000000000000000000e+00
-1.945999999999998842e+00 -2.000000000000000000e+00 4.000000000000000222e-01
-1.935999999999999277e+00 -1.199999999999999956e+00 0.000000000000000000e+00
-1.925999999999998824e+00 -2.000000000000000000e+00 4.000000000000000222e-01
-1.915999999999999259e+00 -1.199999999999999956e+00 4.000000000000000222e-01
-1.905999999999998806e+00 -2.000000000000000000e+00 0.000000000000000000e+00
-1.895999999999999241e+00 -1.199999999999999956e+00 0.000000000000000000e+00
-1.885999999999999677e+00 -2.000000000000000000e+00 4.000000000000000222e-01
-1.875999999999999224e+00 -2.000000000000000000e+00 0.000000000000000000e+00
-1.865999999999999659e+00 -1.199999999999999956e+00 4.000000000000000222e-01
-1.855999999999999206e+00 -2.000000000000000000e+00 4.000000000000000222e-01
-1.845999999999999641e+00 -1.199999999999999956e+00 0.000000000000000000e+00
-1.835999999999999188e+00 -1.600000000000000089e+00 4.000000000000000222e-01
-1.825999999999999401e+00 -2.799999999999999822e+00 0.000000000000000000e+00
-1.815999999999998948e+00 -2.799999999999999822e+00 0.000000000000000000e+00
-1.805999999999999384e+00 -2.000000000000000000e+00 4.000000000000000222e-01
-1.795999999999998931e+00 -2.799999999999999822e+00 0.000000000000000000e+00
-1.785999999999999366e+00 -1.600000000000000089e+00 4.000000000000000222e-01
-1.775999999999998913e+00 -1.600000000000000089e+00 0.000000000000000000e+00
-1.765999999999999348e+00 -2.799999999999999822e+00 4.000000000000000222e-01
-1.755999999999998895e+00 -2.000000000000000000e+00 4.000000000000000222e-01
-1.745999999999999330e+00 -2.799999999999999822e+00 0.000000000000000000e+00
-1.735999999999998877e+00 -2.799999999999999822e+00 4.000000000000000222e-01
-1.725999999999999313e+00 -2.000000000000000000e+00 0.000000000000000000e+00
-1.715999999999999748e+00 -2.399999999999999911e+00 0.000000000000000000e+00
-1.705999999999999073e+00 -3.200000000000000178e+00 4.000000000000000222e-01
-1.695999999999999508e+00 -2.399999999999999911e+00 0.000000000000000000e+00
-1.685999999999999055e+00 -3.200000000000000178e+00 4.000000000000000222e-01
-1.675999999999999490e+00 -2.399999999999999911e+00 0.000000000000000000e+00
-1.665999999999999037e+00 -3.200000000000000178e+00 4.000000000000000222e-01
-1.655999999999999472e+00 -3.200000000000000178e+00 0.000000000000000000e+00
-1.645999999999999019e+00 -2.399999999999999911e+00 4.000000000000000222e-01
-1.635999999999999455e+00 -2.799999999999999822e+00 0.000000000000000000e+00
-1.625999999999999002e+00 -4.000000000000000000e+00 4.000000000000000222e-01
-1.615999999999999437e+00 -2.799999999999999822e+00 4.000000000000000222e-01
-1.605999999999998984e+00 -4.000000000000000000e+00 0.000000000000000000e+00
-1.595999999999999419e+00 -4.000000000000000000e+00 0.000000000000000000e+00
-1.585999999999998966e+00 -2.799999999999999822e+00 4.000000000000000222e-01
-1.575999999999999179e+00 -2.799999999999999822e+00 0.000000000000000000e+00
-1.565999999999998726e+00 -4.400000000000000355e+00 4.000000000000000222e-01
-1.555999999999999162e+00 -2.799999999999999822e+00 0.000000000000000000e+00
-1.545999999999999597e+00 -4.400000000000000355e+00 4.000000000000000222e-01
-1.535999999999999144e+00 -4.000000000000000000e+00 0.000000000000000000e+00
-1.525999999999999579e+00 -2.799999999999999822e+00 4.000000000000000222e-01
-1.515999999999999126e+00 -4.000000000000000000e+00 0.000000000000000000e+00
-1.505999999999999561e+00 -2.799999999999999822e+00 4.000000000000000222e-01
-1.495999999999999108e+00 -4.000000000000000000e+00 4.000000000000000222e-01
-1.485999999999999543e+00 -2.799999999999999822e+00 -2.000000000000000111e-01
-1.475999999999999091e+00 -4.000000000000000000e+00 0.000000000000000000e+00
-1.465999999999999526e+00 -2.799999999999999822e+00 4.000000000000000222e-01
-1.455999999999999073e+00 -4.000000000000000000e+00 0.000000000000000000e+00
-1.445999999999999286e+00 -3.200000000000000178e+00 2.000000000000000111e-01
-1.435999999999998833e+00 -4.000000000000000000e+00 0.000000000000000000e+00
-1.425999999999999268e+00 -3.200000000000000178e+00 2.000000000000000111e-01
-1.415999999999998815e+00 -4.000000000000000000e+00 4.000000000000000222e-01
-1.405999999999999250e+00 -3.600000000000000089e+00 -2.000000000000000111e-01
-1.395999999999998797e+00 -4.000000000000000000e+00 0.000000000000000000e+00
-1.385999999999999233e+00 -2.799999999999999822e+00 4.000000000000000222e-01
-1.375999999999999668e+00 -4.000000000000000000e+00 0.000000000000000000e+00
-1.365999999999999215e+00 -3.200000000000000178e+00 4.000000000000000222e-01
-1.355999999999999650e+00 -4.000000000000000000e+00 0.000000000000000000e+00
-1.345999999999999197e+00 -3.600000000000000089e+00 4.000000000000000222e-01
-1.335999999999999410e+00 -3.600000000000000089e+00 0.000000000000000000e+00
-1.325999999999998957e+00 -4.400000000000000355e+00 2.000000000000000111e-01
-1.315999999999999392e+00 -3.600000000000000089e+00 0.000000000000000000e+00
-1.305999999999998940e+00 -4.400000000000000355e+00 4.000000000000000222e-01
-1.295999999999999375e+00 -3.600000000000000089e+00 0.000000000000000000e+00
-1.285999999999998922e+00 -4.400000000000000355e+00 4.000000000000000222e-01
-1.275999999999999357e+00 -3.600000000000000089e+00 0.000000000000000000e+00
-1.265999999999998904e+00 -4.400000000000000355e+00 4.000000000000000222e-01
-1.255999999999999339e+00 -3.600000000000000089e+00 0.000000000000000000e+00
-1.245999999999998886e+00 -4.400000000000000355e+00 4.000000000000000222e-01
-1.235999999999999321e+00 -3.600000000000000089e+00 0.000000000000000000e+00
-1.225999999999998868e+00 -4.400000000000000355e+00 4.000000000000000222e-01
-1.215999999999999304e+00 -3.600000000000000089e+00 0.000000000000000000e+00
-1.205999999999999517e+00 -4.400000000000000355e+00 4.000000000000000222e-01
-1.195999999999999064e+00 -4.400000000000000355e+00 0.000000000000000000e+00
-1.185999999999999499e+00 -3.600000000000000089e+00 4.000000000000000222e-01
-1.175999999999999046e+00 -4.400000000000000355e+00 0.000000000000000000e+00
-1.165999999999999481e+00 -3.600000000000000089e+00 4.000000000000000222e-01
-1.155999999999999028e+00 -3.600000000000000089e+00 0.000000000000000000e+00
-1.145999999999999464e+00 -5.200000000000000178e+00 4.000000000000000222e-01
-1.135999999999999011e+00 -4.000000000000000000e+00 0.000000000000000000e+00
-1.125999999999999446e+00 -4.799999999999999822e+00 4.000000000000000222e-01
-1.115999999999998993e+00 -5.200000000000000178e+00 2.000000000000000111e-01
-1.105999999999999428e+00 -4.000000000000000000e+00 0.000000000000000000e+00
-1.095999999999998975e+00 -5.200000000000000178e+00 0.000000000000000000e+00
-1.085999999999999188e+00 -4.000000000000000000e+00 2.000000000000000111e-01
-1.075999999999998735e+00 -5.200000000000000178e+00 0.000000000000000000e+00
-1.065999999999999170e+00 -4.000000000000000000e+00 4.000000000000000222e-01
-1.055999999999998717e+00 -4.000000000000000000e+00 0.000000000000000000e+00
-1.045999999999999153e+00 -5.599999999999999645e+00 4.000000000000000222e-01
-1.035999999999999588e+00 -4.799999999999999822e+00 0.000000000000000000e+00
-1.025999999999999135e+00 -5.599999999999999645e+00 4.000000000000000222e-01
-1.015999999999999570e+00 -5.599999999999999645e+00 2.000000000000000111e-01
-1.005999999999999117e+00 -4.799999999999999822e+00 -2.000000000000000111e-01
-9.959999999999994413e-01 -4.799999999999999822e+00 0.000000000000000000e+00
-9.859999999999989884e-01 -5.599999999999999645e+00 4.000000000000000222e-01
-9.759999999999994236e-01 -4.799999999999999822e+00 0.000000000000000000e+00
-9.659999999999989706e-01 -5.599999999999999645e+00 4.000000000000000222e-01
-9.559999999999994058e-01 -5.200000000000000178e+00 0.000000000000000000e+00
-9.459999999999989528e-01 -5.599999999999999645e+00 4.000000000000000222e-01
-9.359999999999992770e-01 -5.200000000000000178e+00 0.000000000000000000e+00
-9.259999999999988241e-01 -6.400000000000000355e+00 4.000000000000000222e-01
-9.159999999999992593e-01 -6.400000000000000355e+00 0.000000000000000000e+00
-9.059999999999988063e-01 -5.200000000000000178e+00 4.000000000000000222e-01
-8.959999999999992415e-01 -5.200000000000000178e+00 0.000000000000000000e+00
-8.859999999999987885e-01 -6.000000000000000000e+00 4.000000000000000222e-01
-8.759999999999992237e-01 -5.200000000000000178e+00 0.000000000000000000e+00
-8.659999999999995479e-01 -6.000000000000000000e+00 4.000000000000000222e-01
-8.559999999999990949e-01 -5.200000000000000178e+00 0.000000000000000000e+00
-8.459999999999995302e-01 -6.400000000000000355e+00 4.000000000000000222e-01
-8.359999999999990772e-01 -5.200000000000000178e+00 4.000000000000000222e-01
-8.259999999999995124e-01 -6.799999999999999822e+00 0.000000000000000000e+00
-8.159999999999990594e-01 -6.000000000000000000e+00 4.000000000000000222e-01
-8.059999999999993836e-01 -6.799999999999999822e+00 0.000000000000000000e+00
-7.959999999999989306e-01 -6.000000000000000000e+00 0.000000000000000000e+00
-7.859999999999993658e-01 -7.200000000000000178e+00 4.000000000000000222e-01
-7.759999999999989129e-01 -6.400000000000000355e+00 0.000000000000000000e+00
-7.659999999999993481e-01 -7.599999999999999645e+00 4.000000000000000222e-01
-7.559999999999988951e-01 -6.400000000000000355e+00 4.000000000000000222e-01
-7.459999999999992193e-01 -7.599999999999999645e+00 0.000000000000000000e+00
-7.359999999999987663e-01 -7.200000000000000178e+00 0.000000000000000000e+00
-7.259999999999992015e-01 -8.000000000000000000e+00 4.000000000000000222e-01
-7.159999999999987486e-01 -7.200000000000000178e+00 4.000000000000000222e-01
-7.059999999999991838e-01 -8.000000000000000000e+00 0.000000000000000000e+00
-6.959999999999996190e-01 -7.200000000000000178e+00 0.000000000000000000e+00
-6.859999999999990550e-01 -8.000000000000000000e+00 4.000000000000000222e-01
-6.759999999999994902e-01 -7.200000000000000178e+00 0.000000000000000000e+00
-6.659999999999990372e-01 -8.000000000000000000e+00 4.000000000000000222e-01
-6.559999999999994724e-01 -7.200000000000000178e+00 0.000000000000000000e+00
-6.459999999999990195e-01 -8.000000000000000000e+00 4.000000000000000222e-01
-6.359999999999994547e-01 -7.200000000000000178e+00 0.000000000000000000e+00
-6.259999999999990017e-01 -8.000000000000000000e+00 4.000000000000000222e-01
-6.159999999999993259e-01 -8.000000000000000000e+00 0.000000000000000000e+00
-6.059999999999988729e-01 -7.200000000000000178e+00 4.000000000000000222e-01
-5.959999999999993081e-01 -8.000000000000000000e+00 0.000000000000000000e+00
-5.859999999999988551e-01 -7.200000000000000178e+00 4.000000000000000222e-01
-5.759999999999992903e-01 -7.599999999999999645e+00 0.000000000000000000e+00
-5.659999999999988374e-01 -8.400000000000000355e+00 4.000000000000000222e-01
-5.559999999999991616e-01 -8.000000000000000000e+00 0.000000000000000000e+00
-5.459999999999987086e-01 -7.200000000000000178e+00 4.000000000000000222e-01
-5.359999999999991438e-01 -7.599999999999999645e+00 0.000000000000000000e+00
-5.259999999999995790e-01 -8.400000000000000355e+00 4.000000000000000222e-01
-5.159999999999991260e-01 -7.599999999999999645e+00 0.000000000000000000e+00
-5.059999999999995612e-01 -8.800000000000000711e+00 4.000000000000000222e-01
-4.959999999999990528e-01 -7.599999999999999645e+00 0.000000000000000000e+00
-4.859999999999994325e-01 -8.800000000000000711e+00 4.000000000000000222e-01
-4.759999999999989795e-01 -7.599999999999999645e+00 0.000000000000000000e+00
-4.659999999999994147e-01 -8.800000000000000711e+00 4.000000000000000222e-01
-4.559999999999989617e-01 -8.000000000000000000e+00 0.000000000000000000e+00
-4.459999999999993414e-01 -8.800000000000000711e+00 4.000000000000000222e-01
-4.359999999999988884e-01 -8.400000000000000355e+00 0.000000000000000000e+00
-4.259999999999992681e-01 -9.199999999999999289e+00 4.000000000000000222e-01
-4.159999999999988152e-01 -8.400000000000000355e+00 0.000000000000000000e+00
-4.059999999999992504e-01 -9.199999999999999289e+00 4.000000000000000222e-01
-3.959999999999987974e-01 -8.400000000000000355e+00 0.000000000000000000e+00
-3.859999999999991771e-01 -9.599999999999999645e+00 4.000000000000000222e-01
-3.759999999999987241e-01 -8.800000000000000711e+00 0.000000000000000000e+00
-3.659999999999991593e-01 -9.599999999999999645e+00 4.000000000000000222e-01
-3.559999999999995390e-01 -8.800000000000000711e+00 0.000000000000000000e+00
-3.459999999999990861e-01 -9.599999999999999645e+00 4.000000000000000222e-01
-3.359999999999995213e-01 -8.800000000000000711e+00 0.000000000000000000e+00
-3.259999999999990128e-01 -9.599999999999999645e+00 4.000000000000000222e-01
-3.159999999999994480e-01 -9.599999999999999645e+00 0.000000000000000000e+00
-3.059999999999989950e-01 -8.800000000000000711e+00 4.000000000000000222e-01
-2.959999999999993747e-01 -9.199999999999999289e+00 0.000000000000000000e+00
-2.859999999999989218e-01 -1.000000000000000000e+01 4.000000000000000222e-01
-2.759999999999993570e-01 -9.199999999999999289e+00 0.000000000000000000e+00
-2.659999999999989040e-01 -1.040000000000000036e+01 4.000000000000000222e-01
-2.559999999999992837e-01 -1.040000000000000036e+01 2.000000000000000111e-01
-2.459999999999988307e-01 -9.199999999999999289e+00 0.000000000000000000e+00
-2.359999999999992382e-01 -1.000000000000000000e+01 0.000000000000000000e+00
-2.259999999999987574e-01 -9.199999999999999289e+00 4.000000000000000222e-01
-2.159999999999991926e-01 -9.199999999999999289e+00 0.000000000000000000e+00
-2.059999999999987119e-01 -1.040000000000000036e+01 4.000000000000000222e-01
-1.959999999999991194e-01 -1.040000000000000036e+01 0.000000000000000000e+00
-1.859999999999995268e-01 -9.199999999999999289e+00 4.000000000000000222e-01
-1.759999999999990739e-01 -1.000000000000000000e+01 0.000000000000000000e+00
-1.659999999999994813e-01 -1.080000000000000071e+01 4.000000000000000222e-01
-1.559999999999990283e-01 -1.040000000000000036e+01 0.000000000000000000e+00
-1.459999999999994358e-01 -1.159999999999999964e+01 4.000000000000000222e-01
-1.359999999999989551e-01 -1.080000000000000071e+01 0.000000000000000000e+00
-1.259999999999993903e-01 -1.200000000000000000e+01 4.000000000000000222e-01
-1.159999999999989095e-01 -1.119999999999999929e+01 0.000000000000000000e+00
-1.059999999999993170e-01 -1.200000000000000000e+01 4.000000000000000222e-01
-9.599999999999886402e-02 -1.119999999999999929e+01 0.000000000000000000e+00
-8.599999999999927147e-02 -1.200000000000000000e+01 4.000000000000000222e-01
-7.599999999999881850e-02 -1.119999999999999929e+01 0.000000000000000000e+00
-6.599999999999922595e-02 -1.200000000000000000e+01 4.000000000000000222e-01
-5.599999999999875910e-02 -1.159999999999999964e+01 2.000000000000000111e-01
-4.599999999999916656e-02 -1.080000000000000071e+01 -2.000000000000000111e-01
-3.599999999999870665e-02 -1.159999999999999964e+01 0.000000000000000000e+00
-2.599999999999911410e-02 -1.040000000000000036e+01 4.000000000000000222e-01
-1.599999999999952155e-02 -1.080000000000000071e+01 0.000000000000000000e+00
-5.999999999999061639e-03 -1.200000000000000000e+01 4.000000000000000222e-01
4.000000000000530909e-03 -1.119999999999999929e+01 0.000000000000000000e+00
1.400000000000099082e-02 -1.200000000000000000e+01 4.000000000000000222e-01
2.400000000000058337e-02 -1.119999999999999929e+01 0.000000000000000000e+00
3.400000000000104328e-02 -1.200000000000000000e+01 4.000000000000000222e-01
4.400000000000063582e-02 -1.200000000000000000e+01 0.000000000000000000e+00
5.400000000000109573e-02 -1.119999999999999929e+01 4.000000000000000222e-01
6.400000000000069522e-02 -1.200000000000000000e+01 4.000000000000000222e-01
7.400000000000114819e-02 -1.119999999999999929e+01 0.000000000000000000e+00
8.400000000000074074e-02 -1.119999999999999929e+01 4.000000000000000222e-01
9.400000000000119371e-02 -1.200000000000000000e+01 0.000000000000000000e+00
1.040000000000007863e-01 -1.200000000000000000e+01 0.000000000000000000e+00
1.140000000000012531e-01 -1.119999999999999929e+01 4.000000000000000222e-01
1.240000000000008457e-01 -1.200000000000000000e+01 0.000000000000000000e+00
1.340000000000013125e-01 -1.119999999999999929e+01 4.000000000000000222e-01
1.440000000000009051e-01 -1.119999999999999929e+01 0.000000000000000000e+00
1.540000000000004976e-01 -1.200000000000000000e+01 4.000000000000000222e-01
1.640000000000009506e-01 -1.119999999999999929e+01 0.000000000000000000e+00
1.740000000000005431e-01 -1.200000000000000000e+01 4.000000000000000222e-01
1.840000000000009961e-01 -1.119999999999999929e+01 0.000000000000000000e+00
1.940000000000005886e-01 -1.159999999999999964e+01 4.000000000000000222e-01
2.040000000000010694e-01 -1.159999999999999964e+01 0.000000000000000000e+00
2.140000000000006342e-01 -1.080000000000000071e+01 4.000000000000000222e-01
2.240000000000011149e-01 -1.119999999999999929e+01 0.000000000000000000e+00
2.340000000000007074e-01 -1.200000000000000000e+01 4.000000000000000222e-01
2.440000000000011604e-01 -1.119999999999999929e+01 4.000000000000000222e-01
2.540000000000007807e-01 -1.200000000000000000e+01 0.000000000000000000e+00
2.640000000000012337e-01 -1.159999999999999964e+01 0.000000000000000000e+00
2.740000000000007985e-01 -1.080000000000000071e+01 4.000000000000000222e-01
2.840000000000012514e-01 -1.159999999999999964e+01 0.000000000000000000e+00
2.940000000000008717e-01 -1.040000000000000036e+01 4.000000000000000222e-01
3.040000000000013247e-01 -1.159999999999999964e+01 2.000000000000000111e-01
3.140000000000008895e-01 -1.040000000000000036e+01 5.999999999999999778e-01
3.240000000000005098e-01 -1.159999999999999964e+01 2.000000000000000111e-01
3.340000000000009628e-01 -1.040000000000000036e+01 5.999999999999999778e-01
3.440000000000005276e-01 -1.159999999999999964e+01 2.000000000000000111e-01
3.540000000000010361e-01 -1.040000000000000036e+01 5.999999999999999778e-01
3.640000000000006009e-01 -1.159999999999999964e+01 2.000000000000000111e-01
3.740000000000010538e-01 -1.040000000000000036e+01 5.999999999999999778e-01
3.840000000000006741e-01 -1.159999999999999964e+01 2.000000000000000111e-01
3.940000000000011271e-01 -1.040000000000000036e+01 1.000000000000000000e+00
4.040000000000006919e-01 -1.040000000000000036e+01 8.000000000000000444e-01
4.140000000000011449e-01 -1.159999999999999964e+01 1.199999999999999956e+00
4.240000000000007652e-01 -1.159999999999999964e+01 8.000000000000000444e-01
4.340000000000012181e-01 -1.040000000000000036e+01 1.600000000000000089e+00
4.440000000000008384e-01 -1.159999999999999964e+01 1.199999999999999956e+00
4.540000000000012914e-01 -1.040000000000000036e+01 2.399999999999999911e+00
4.640000000000008562e-01 -1.159999999999999964e+01 1.800000000000000044e+00
4.740000000000013092e-01 -1.040000000000000036e+01 3.200000000000000178e+00
4.840000000000009295e-01 -1.040000000000000036e+01 2.799999999999999822e+00
4.940000000000004943e-01 -1.159999999999999964e+01 7.599999999999999645e+00
5.040000000000010028e-01 -1.159999999999999964e+01 6.799999999999999822e+00
5.140000000000005675e-01 -1.040000000000000036e+01 1.379999999999999893e+01
5.240000000000010205e-01 -1.159999999999999964e+01 1.119999999999999929e+01
5.340000000000005853e-01 -1.040000000000000036e+01 1.640000000000000213e+01
5.440000000000010383e-01 -1.159999999999999964e+01 1.600000000000000000e+01
5.540000000000007141e-01 -1.040000000000000036e+01 5.599999999999999645e+00
5.640000000000011671e-01 -1.159999999999999964e+01 7.400000000000000355e+00
5.740000000000007319e-01 -1.040000000000000036e+01 2.200000000000000178e+00
5.840000000000011848e-01 -1.159999999999999964e+01 2.399999999999999911e+00
5.940000000000007496e-01 -1.040000000000000036e+01 5.999999999999999778e-01
6.040000000000012026e-01 -1.159999999999999964e+01 1.199999999999999956e+00
6.140000000000008784e-01 -1.040000000000000036e+01 2.000000000000000111e-01
6.240000000000013314e-01 -1.040000000000000036e+01 2.000000000000000111e-01
6.340000000000008962e-01 -1.159999999999999964e+01 5.999999999999999778e-01
6.440000000000013491e-01 -1.159999999999999964e+01 5.999999999999999778e-01
6.540000000000009139e-01 -1.040000000000000036e+01 0.000000000000000000e+00
6.640000000000004787e-01 -1.040000000000000036e+01 0.000000000000000000e+00
6.740000000000010427e-01 -1.159999999999999964e+01 4.000000000000000222e-01
6.840000000000006075e-01 -1.159999999999999964e+01 0.000000000000000000e+00
6.940000000000010605e-01 -1.000000000000000000e+01 4.000000000000000222e-01
7.040000000000006253e-01 -1.080000000000000071e+01 4.000000000000000222e-01
7.140000000000010782e-01 -1.000000000000000000e+01 0.000000000000000000e+00
7.240000000000006430e-01 -1.000000000000000000e+01 4.000000000000000222e-01
7.340000000000010960e-01 -1.080000000000000071e+01 0.000000000000000000e+00
7.440000000000007718e-01 -1.080000000000000071e+01 0.000000000000000000e+00
7.540000000000012248e-01 -1.000000000000000000e+01 4.000000000000000222e-01
7.640000000000007896e-01 -1.040000000000000036e+01 0.000000000000000000e+00
7.740000000000012426e-01 -9.599999999999999645e+00 4.000000000000000222e-01
7.840000000000008074e-01 -1.040000000000000036e+01 0.000000000000000000e+00
7.940000000000012603e-01 -9.199999999999999289e+00 4.000000000000000222e-01
8.040000000000009361e-01 -1.040000000000000036e+01 0.000000000000000000e+00
8.140000000000013891e-01 -9.199999999999999289e+00 4.000000000000000222e-01
8.240000000000009539e-01 -9.599999999999999645e+00 0.000000000000000000e+00
8.340000000000005187e-01 -8.800000000000000711e+00 4.000000000000000222e-01
8.440000000000009717e-01 -8.800000000000000711e+00 4.000000000000000222e-01
8.540000000000005365e-01 -9.599999999999999645e+00 0.000000000000000000e+00
8.640000000000011005e-01 -9.199999999999999289e+00 0.000000000000000000e+00
8.740000000000006652e-01 -8.400000000000000355e+00 4.000000000000000222e-01
8.840000000000011182e-01 -8.400000000000000355e+00 0.000000000000000000e+00
8.940000000000006830e-01 -9.199999999999999289e+00 4.000000000000000222e-01
9.040000000000011360e-01 -8.400000000000000355e+00 0.000000000000000000e+00
9.140000000000007008e-01 -9.199999999999999289e+00 4.000000000000000222e-01
9.240000000000012648e-01 -8.400000000000000355e+00 4.000000000000000222e-01
9.340000000000008296e-01 -9.199999999999999289e+00 -2.000000000000000111e-01
9.440000000000012825e-01 -8.400000000000000355e+00 0.000000000000000000e+00
9.540000000000008473e-01 -9.199999999999999289e+00 4.000000000000000222e-01
9.640000000000013003e-01 -8.400000000000000355e+00 4.000000000000000222e-01
9.740000000000008651e-01 -7.599999999999999645e+00 -2.000000000000000111e-01
9.840000000000013181e-01 -8.400000000000000355e+00 -2.000000000000000111e-01
9.940000000000009939e-01 -7.200000000000000178e+00 4.000000000000000222e-01
1.004000000000000448e+00 -7.200000000000000178e+00 0.000000000000000000e+00
1.014000000000001123e+00 -8.000000000000000000e+00 4.000000000000000222e-01
1.024000000000000687e+00 -7.200000000000000178e+00 0.000000000000000000e+00
1.034000000000001140e+00 -8.000000000000000000e+00 4.000000000000000222e-01
1.044000000000000705e+00 -8.000000000000000000e+00 0.000000000000000000e+00
1.054000000000001158e+00 -7.200000000000000178e+00 4.000000000000000222e-01
1.064000000000000723e+00 -7.599999999999999645e+00 0.000000000000000000e+00
1.074000000000001176e+00 -6.400000000000000355e+00 4.000000000000000222e-01
1.084000000000000741e+00 -7.599999999999999645e+00 0.000000000000000000e+00
1.094000000000001194e+00 -6.400000000000000355e+00 4.000000000000000222e-01
1.104000000000000759e+00 -7.599999999999999645e+00 0.000000000000000000e+00
1.114000000000001211e+00 -6.400000000000000355e+00 4.000000000000000222e-01
1.124000000000000776e+00 -6.000000000000000000e+00 0.000000000000000000e+00
1.134000000000001229e+00 -7.599999999999999645e+00 4.000000000000000222e-01
1.144000000000001016e+00 -6.799999999999999822e+00 0.000000000000000000e+00
1.154000000000001469e+00 -6.000000000000000000e+00 4.000000000000000222e-01
1.164000000000001034e+00 -6.000000000000000000e+00 0.000000000000000000e+00
1.174000000000000599e+00 -6.799999999999999822e+00 2.000000000000000111e-01
1.184000000000001052e+00 -6.799999999999999822e+00 0.000000000000000000e+00
1.194000000000000616e+00 -5.599999999999999645e+00 4.000000000000000222e-01
1.204000000000001069e+00 -5.200000000000000178e+00 0.000000000000000000e+00
1.214000000000000634e+00 -6.400000000000000355e+00 4.000000000000000222e-01
1.224000000000001087e+00 -5.200000000000000178e+00 4.000000000000000222e-01
1.234000000000000652e+00 -6.400000000000000355e+00 0.000000000000000000e+00
1.244000000000001105e+00 -5.200000000000000178e+00 4.000000000000000222e-01
1.254000000000000670e+00 -6.000000000000000000e+00 -2.000000000000000111e-01
1.264000000000001123e+00 -5.200000000000000178e+00 2.000000000000000111e-01
1.274000000000000909e+00 -6.400000000000000355e+00 -2.000000000000000111e-01
1.284000000000001362e+00 -5.599999999999999645e+00 0.000000000000000000e+00
1.294000000000000927e+00 -4.799999999999999822e+00 4.000000000000000222e-01
1.304000000000001380e+00 -5.599999999999999645e+00 0.000000000000000000e+00
1.314000000000000945e+00 -4.799999999999999822e+00 4.000000000000000222e-01
1.324000000000001398e+00 -5.599999999999999645e+00 0.000000000000000000e+00
1.334000000000000963e+00 -4.799999999999999822e+00 4.000000000000000222e-01
1.344000000000000528e+00 -5.599999999999999645e+00 2.000000000000000111e-01
1.354000000000000981e+00 -4.400000000000000355e+00 -2.000000000000000111e-01
1.364000000000000545e+00 -5.200000000000000178e+00 0.000000000000000000e+00
1.374000000000000998e+00 -4.000000000000000000e+00 4.000000000000000222e-01
1.384000000000000785e+00 -5.200000000000000178e+00 2.000000000000000111e-01
1.394000000000001238e+00 -4.000000000000000000e+00 -2.000000000000000111e-01
1.404000000000000803e+00 -5.200000000000000178e+00 -2.000000000000000111e-01
1.414000000000001256e+00 -4.000000000000000000e+00 4.000000000000000222e-01
1.424000000000000821e+00 -4.799999999999999822e+00 4.000000000000000222e-01
